Date,Category,Sales,Price,Discount,TrendScore,Stock,Rating,MarketingBudget,Month,Quarter,DayOfWeek,Trend
2024-06-25,T-Shirt,264,743,40,8.746010396099965,357,3.515826683675285,76558,6,2,1,1
2024-06-25,Sweater,75,1135,30,2.135037901378695,353,4.649520819656979,64935,6,2,1,0
2024-06-25,Jacket,64,1146,40,6.83814658021628,429,4.57885162856622,26672,6,2,1,0
2024-06-25,Pants,159,1351,10,5.286901169862139,874,4.640600100931223,34087,6,2,1,0
2024-06-26,Dress,242,859,0,2.8813333364733005,719,4.424932967247913,91436,6,2,2,1
2024-06-26,T-Shirt,304,610,20,2.8318138649820677,288,4.978705489175457,75247,6,2,2,1
2024-06-26,Sweater,129,820,40,3.8611420639595524,399,4.1687383247405245,25836,6,2,2,0
2024-06-26,Jacket,146,673,40,9.219067176513434,793,4.431779483291125,87018,6,2,2,0
2024-06-26,Pants,159,1399,40,5.007466222882341,464,4.51492585032876,7637,6,2,2,0
2024-06-27,Dress,245,571,30,6.656519532125835,170,4.55121262700261,90092,6,2,3,1
2024-06-27,T-Shirt,253,526,40,4.592134904004695,281,3.924148185590148,76051,6,2,3,1
2024-06-27,Sweater,53,1012,10,1.4229325090280573,903,4.964926455972513,24403,6,2,3,0
2024-06-27,Jacket,147,250,20,6.7634267197981695,408,3.7709863119669547,10629,6,2,3,0
2024-06-27,Pants,112,375,0,6.337505709706219,960,4.41231706514967,95545,6,2,3,0
2024-06-28,Dress,198,737,30,3.699364577257596,845,4.054031195134148,73447,6,2,4,0
2024-06-28,T-Shirt,236,1005,20,6.194944657080551,857,3.7276143694295785,76101,6,2,4,1
2024-06-28,Sweater,87,1068,30,7.30987828627843,935,4.256955931966152,82360,6,2,4,0
2024-06-28,Jacket,175,1140,20,5.630406420808349,827,4.200317148684657,44385,6,2,4,0
2024-06-28,Pants,129,846,40,8.77929639810376,551,4.908315462713409,20339,6,2,4,0
2024-06-29,Dress,327,1287,0,9.97128262612998,735,3.603130859633731,22718,6,2,5,1
2024-06-29,T-Shirt,252,1217,10,8.438181485429645,183,3.5819154548202037,60963,6,2,5,1
2024-06-29,Sweater,65,314,40,3.617891688084242,136,4.786786675276233,13605,6,2,5,0
2024-06-29,Jacket,94,355,30,3.6807345855119014,919,4.959891324545738,94387,6,2,5,0
2024-06-29,Pants,56,577,40,3.994565288593412,645,4.730816971618981,9150,6,2,5,0
2024-06-30,Dress,234,191,0,2.612475264611358,552,4.175354430008926,84369,6,2,6,1
2024-06-30,T-Shirt,321,1301,20,5.693958855198704,292,4.580685112194134,73685,6,2,6,1
2024-06-30,Sweater,134,1203,40,1.7129183500753373,244,4.661728404679686,20032,6,2,6,0
2024-06-30,Jacket,111,628,30,6.453071336615347,777,4.185589488898664,15386,6,2,6,0
2024-06-30,Pants,99,1165,0,6.115887588974529,654,4.303313709646697,86515,6,2,6,0
2024-07-01,Dress,233,411,0,9.045401596029915,318,4.422604631022047,74711,7,3,0,1
2024-07-01,T-Shirt,271,1065,0,9.629846858713691,731,4.208372748417737,84790,7,3,0,1
2024-07-01,Sweater,106,168,0,9.989136422340891,486,4.730887683986222,99952,7,3,0,0
2024-07-01,Jacket,89,1496,0,4.956066475956089,154,3.611501913329107,32307,7,3,0,0
2024-07-01,Pants,158,1357,20,3.3283985267407106,596,4.864393086666416,87768,7,3,0,0
2024-07-02,Dress,213,360,10,9.646716724942198,887,4.682301394800059,16182,7,3,1,1
2024-07-02,T-Shirt,193,723,30,7.738286305952395,936,4.993132269388184,26876,7,3,1,0
2024-07-02,Sweater,130,573,40,1.5013615250372068,808,3.586611619200554,52299,7,3,1,0
2024-07-02,Jacket,78,345,20,1.9338070918227075,936,4.2727505425798835,92096,7,3,1,0
2024-07-02,Pants,61,1383,0,8.666613332549991,814,3.7556937673724633,26120,7,3,1,0
2024-07-03,Dress,239,401,0,8.036018433358537,799,4.691021675398944,55901,7,3,2,1
2024-07-03,T-Shirt,238,1249,30,3.1446070349778243,532,4.62589768511619,22929,7,3,2,1
2024-07-03,Sweater,96,528,20,2.668679653366489,202,4.266640732208597,47863,7,3,2,0
2024-07-03,Jacket,76,679,20,2.2550521258464418,181,4.801969440096355,32445,7,3,2,0
2024-07-03,Pants,120,1081,10,2.182711445697416,610,4.371823216234075,36213,7,3,2,0
2024-07-04,Dress,245,538,30,7.211108059138072,266,4.949933331344161,85280,7,3,3,1
2024-07-04,T-Shirt,309,1452,30,3.072873022145898,410,3.573941739146625,84872,7,3,3,1
2024-07-04,Sweater,184,289,10,3.886602240804141,277,3.5101948228791677,11523,7,3,3,0
2024-07-04,Jacket,189,807,10,5.002414991725022,207,4.97501115262134,81102,7,3,3,0
2024-07-04,Pants,111,958,20,6.465919751137593,602,4.244064089024874,70185,7,3,3,0
2024-07-05,Dress,231,1352,10,8.574598067884967,177,4.722190501285488,16620,7,3,4,1
2024-07-05,T-Shirt,217,223,20,1.6539902882304105,431,4.225324776185554,80020,7,3,4,1
2024-07-05,Sweater,169,1177,10,3.6075518536439315,628,3.906713380070882,62042,7,3,4,0
2024-07-05,Jacket,118,1141,10,1.0665271129986373,816,4.050018319554472,81311,7,3,4,0
2024-07-05,Pants,53,301,20,4.765112267443822,423,3.862488381228778,63535,7,3,4,0
2024-07-06,Dress,217,1229,30,4.890079535540574,560,4.787484408318287,71381,7,3,5,1
2024-07-06,T-Shirt,296,411,0,2.645780740793852,340,3.591358314852774,8832,7,3,5,1
2024-07-06,Sweater,126,329,10,3.9644134237186814,270,4.799349305401505,7581,7,3,5,0
2024-07-06,Jacket,160,1280,20,3.645250844544404,541,4.975859545845745,68044,7,3,5,0
2024-07-06,Pants,133,1186,0,1.9397383254830622,592,4.414522862413666,75601,7,3,5,0
2024-07-07,Dress,282,189,40,1.0186886584007309,987,4.000664895604697,80645,7,3,6,1
2024-07-07,T-Shirt,255,1289,10,5.001648921225142,642,3.8492878353141413,8880,7,3,6,1
2024-07-07,Sweater,69,590,10,3.3229687885607326,495,3.6999263871232597,53784,7,3,6,0
2024-07-07,Jacket,94,544,40,3.7371146452123254,849,4.66381588170454,24073,7,3,6,0
2024-07-07,Pants,133,518,40,5.495935016842041,148,4.469611062842134,90781,7,3,6,0
2024-07-08,Dress,247,1148,10,6.750667197759562,472,4.799275563303544,49786,7,3,0,1
2024-07-08,T-Shirt,202,831,20,7.224790617759863,181,3.830491090156374,31639,7,3,0,1
2024-07-08,Sweater,103,312,10,8.894148057086515,449,4.500403126335826,92876,7,3,0,0
2024-07-08,Jacket,168,1265,40,2.161775756282156,759,4.439082063471202,41701,7,3,0,0
2024-07-08,Pants,107,642,20,2.9787576073207918,618,3.7034922007405666,38332,7,3,0,0
2024-07-09,Dress,235,620,30,6.493384538035229,323,4.565527251068499,70886,7,3,1,1
2024-07-09,T-Shirt,284,498,40,2.535410121594799,138,4.996508394896988,12170,7,3,1,1
2024-07-09,Sweater,113,178,30,6.8879841582611165,969,4.545033481809796,69922,7,3,1,0
2024-07-09,Jacket,70,884,10,1.587490818098175,210,4.469464900486072,19016,7,3,1,0
2024-07-09,Pants,148,1464,30,9.84234322541123,380,4.627691881050884,79323,7,3,1,0
2024-07-10,Dress,181,359,30,6.3342645997859,680,4.7874956476713875,6211,7,3,2,0
2024-07-10,T-Shirt,214,825,40,1.5944977703994407,937,4.8708144354826945,33036,7,3,2,1
2024-07-10,Sweater,139,1403,30,1.5138490411714933,360,3.687876846644312,93719,7,3,2,0
2024-07-10,Jacket,50,408,30,7.441623337697158,624,4.173556640554942,65726,7,3,2,0
2024-07-10,Pants,198,587,20,8.39133478335561,797,4.35914079943263,91373,7,3,2,0
2024-07-11,Dress,339,925,0,5.955135710872278,931,4.000853707289831,78927,7,3,3,1
2024-07-11,T-Shirt,306,1002,30,5.626210328888588,401,4.157066113858075,84096,7,3,3,1
2024-07-11,Sweater,142,1444,10,7.778069624617068,601,3.779885145309751,94452,7,3,3,0
2024-07-11,Jacket,167,698,0,8.563133598296574,947,4.288167689543269,75309,7,3,3,0
2024-07-11,Pants,63,522,0,5.872263745565188,348,4.394519746245164,58463,7,3,3,0
2024-07-12,Dress,247,1137,30,7.4405864527460714,320,4.512846256343057,49678,7,3,4,1
2024-07-12,T-Shirt,206,1022,20,7.244768456881591,933,4.514293619534809,84732,7,3,4,1
2024-07-12,Sweater,178,991,10,2.6569119102486125,793,3.992855949098441,95748,7,3,4,0
2024-07-12,Jacket,107,1499,40,8.033158798792384,605,4.490582378593738,96137,7,3,4,0
2024-07-12,Pants,199,954,30,8.657674815898858,467,3.949907734697095,17224,7,3,4,1
2024-07-13,Dress,351,254,20,7.4099818465944285,430,3.8265933495244004,51015,7,3,5,1
2024-07-13,T-Shirt,199,994,0,1.1318241454523807,557,4.6384652477810455,44451,7,3,5,1
2024-07-13,Sweater,65,392,0,4.1569986070928096,804,4.632241187543497,66554,7,3,5,0
2024-07-13,Jacket,117,1472,40,4.6492450869737665,493,3.5034851091978956,63849,7,3,5,0
2024-07-13,Pants,152,446,10,1.4990071213345728,414,4.18670739883881,90707,7,3,5,0
2024-07-14,Dress,184,310,40,9.525699994780602,101,4.860478277657366,81230,7,3,6,0
2024-07-14,T-Shirt,280,647,40,9.51143597596922,127,4.281328674051019,24643,7,3,6,1
2024-07-14,Sweater,105,696,30,2.294811697089968,828,4.272176352399701,73178,7,3,6,0
2024-07-14,Jacket,114,1498,20,2.172883898551023,718,4.600464260546673,68668,7,3,6,0
2024-07-14,Pants,149,217,30,3.131645235368916,565,4.031096843532641,63901,7,3,6,0
2024-07-15,Dress,215,533,30,6.658606135539936,138,3.6541523639746725,79329,7,3,0,1
2024-07-15,T-Shirt,230,1361,20,8.491519375317171,660,3.7454243062074144,27259,7,3,0,1
2024-07-15,Sweater,191,1232,0,9.870406605575203,970,3.697710244845019,85818,7,3,0,0
2024-07-15,Jacket,51,904,0,8.026293737544659,328,4.725660648750142,59659,7,3,0,0
2024-07-15,Pants,189,690,30,3.7933380019730807,436,3.6475173823853195,73681,7,3,0,0
2024-07-16,Dress,278,962,10,7.6368829728440994,199,4.813527691379159,37317,7,3,1,1
2024-07-16,T-Shirt,235,1070,10,1.2530935565013137,960,3.9493344794223457,50809,7,3,1,1
2024-07-16,Sweater,124,1443,20,4.646774283177967,161,3.7609413315443385,31028,7,3,1,0
2024-07-16,Jacket,155,1103,30,8.37709302502413,412,3.817146886998367,20043,7,3,1,0
2024-07-16,Pants,168,1265,30,9.242329133716694,911,4.6550318426837425,80652,7,3,1,0
2024-07-17,Dress,315,1076,40,9.679179106323879,131,4.601525053002944,26058,7,3,2,1
2024-07-17,T-Shirt,234,1202,20,2.8337993726494934,352,3.6325954507201375,11041,7,3,2,1
2024-07-17,Sweater,179,211,20,6.667152357332826,636,4.563446400685667,20078,7,3,2,0
2024-07-17,Jacket,93,824,0,1.1667811023489996,857,3.584938336066337,77255,7,3,2,0
2024-07-17,Pants,80,196,10,3.193373907139084,944,4.764418223684296,55281,7,3,2,0
2024-07-18,Dress,246,917,20,4.247256802402023,261,4.455953234807036,81870,7,3,3,1
2024-07-18,T-Shirt,301,546,20,5.270802063601966,225,4.788398523987091,59469,7,3,3,1
2024-07-18,Sweater,92,337,10,9.019195146704904,815,4.116413828525165,81298,7,3,3,0
2024-07-18,Jacket,152,1135,10,2.2988083931873335,715,3.543201770819778,58803,7,3,3,0
2024-07-18,Pants,71,640,40,3.8801450177865258,363,4.822963332710911,40694,7,3,3,0
2024-07-19,Dress,221,430,20,4.660963737148046,818,3.528648799030589,15450,7,3,4,1
2024-07-19,T-Shirt,264,175,20,5.098554147231467,995,3.7994432114898764,82990,7,3,4,1
2024-07-19,Sweater,82,378,20,3.4227076552597473,627,4.719713006722588,98721,7,3,4,0
2024-07-19,Jacket,145,673,40,4.961622958274738,984,4.744909389818665,43169,7,3,4,0
2024-07-19,Pants,182,683,40,1.2625290306166896,718,4.172128230924615,72306,7,3,4,0
2024-07-20,Dress,176,1317,40,9.960806590069144,765,4.162255884921763,66313,7,3,5,0
2024-07-20,T-Shirt,247,707,10,5.060170628180573,315,4.391204587216327,10544,7,3,5,1
2024-07-20,Sweater,121,1137,10,1.735117883797186,545,3.868727880533862,76749,7,3,5,0
2024-07-20,Jacket,199,1419,10,5.797497610852401,198,4.4556288332820735,76218,7,3,5,1
2024-07-20,Pants,153,1095,0,6.606586397650435,332,3.772447132818233,54402,7,3,5,0
2024-07-21,Dress,216,1225,10,8.67815354719213,325,4.565632722518618,42921,7,3,6,1
2024-07-21,T-Shirt,166,1172,10,9.861183067385017,937,4.038133643031911,63047,7,3,6,0
2024-07-21,Sweater,196,472,10,9.692530019268252,471,4.943319365173917,50890,7,3,6,0
2024-07-21,Jacket,188,270,30,7.991392305162529,190,3.507302611483255,88996,7,3,6,0
2024-07-21,Pants,61,482,0,3.9782328920217567,272,4.110347647085942,73706,7,3,6,0
2024-07-22,Dress,378,288,10,2.9087311372963995,595,3.9219268453295513,50406,7,3,0,1
2024-07-22,T-Shirt,213,1365,20,4.0465619148292555,314,4.99696618333739,70054,7,3,0,1
2024-07-22,Sweater,164,1405,10,9.822350870348492,605,4.685124874957157,85664,7,3,0,0
2024-07-22,Jacket,97,982,40,6.602922914160535,957,4.848535973974226,78302,7,3,0,0
2024-07-22,Pants,198,910,0,4.603209641558475,461,3.7089535080618714,73607,7,3,0,0
2024-07-23,Dress,272,1190,20,1.7867512708397548,855,3.823414647864567,91246,7,3,1,1
2024-07-23,T-Shirt,260,364,40,3.6023530100873584,366,3.774339579603003,34680,7,3,1,1
2024-07-23,Sweater,143,1347,40,9.845741060698785,130,4.25394517343188,34825,7,3,1,0
2024-07-23,Jacket,154,688,20,1.4456136673206417,200,4.733986202720641,30988,7,3,1,0
2024-07-23,Pants,134,1010,30,5.490711497987137,137,4.50099777450154,14752,7,3,1,0
2024-07-24,Dress,290,1199,0,2.3444347260378886,836,4.304788412590172,75404,7,3,2,1
2024-07-24,T-Shirt,160,1070,0,9.661042517330861,431,4.643801056663302,7017,7,3,2,0
2024-07-24,Sweater,71,1378,0,8.233241066895722,486,4.433454468611039,15707,7,3,2,0
2024-07-24,Jacket,118,1277,0,2.192235907077339,311,4.319371400196276,70867,7,3,2,0
2024-07-24,Pants,158,700,0,1.8931389842771291,865,3.894043215502903,48822,7,3,2,0
2024-07-25,Dress,352,839,40,9.647464753721696,626,3.8505356732380456,52934,7,3,3,1
2024-07-25,T-Shirt,283,1381,0,7.8683505197100505,404,4.07765918448488,34187,7,3,3,1
2024-07-25,Sweater,139,602,30,3.602230465768849,326,3.741290440227647,92580,7,3,3,0
2024-07-25,Jacket,63,1252,0,1.710368695345711,888,4.904244562326495,32626,7,3,3,0
2024-07-25,Pants,191,754,30,6.259563294305117,792,4.2394740656871335,44500,7,3,3,0
2024-07-26,Dress,179,1246,0,9.410862210596742,116,4.876658978741659,99533,7,3,4,0
2024-07-26,T-Shirt,282,745,0,1.9613889366759154,301,4.659751537620439,20882,7,3,4,1
2024-07-26,Sweater,140,1391,40,5.146055124894938,482,3.8156895082648012,38798,7,3,4,0
2024-07-26,Jacket,65,1167,30,3.6864378826746695,120,4.94827687735215,28535,7,3,4,0
2024-07-26,Pants,66,1461,0,5.477647841869902,382,4.639280223075416,33251,7,3,4,0
2024-07-27,Dress,227,408,30,7.982785586825082,666,4.345605652168099,97385,7,3,5,1
2024-07-27,T-Shirt,168,655,10,4.859959504552392,414,4.858867506851971,89585,7,3,5,0
2024-07-27,Sweater,66,381,30,1.7374459513433151,595,3.685536275920641,85373,7,3,5,0
2024-07-27,Jacket,140,174,20,9.30957418912542,437,3.690837330405516,98220,7,3,5,0
2024-07-27,Pants,75,286,30,5.0821552865365724,939,3.897570931113925,10993,7,3,5,0
2024-07-28,Dress,297,1075,40,1.9906638416295146,334,4.9991910215895095,49527,7,3,6,1
2024-07-28,T-Shirt,322,748,20,2.3613785601640833,514,4.500448555230773,88569,7,3,6,1
2024-07-28,Sweater,156,1303,30,1.9209896158065685,487,4.549077111481051,57389,7,3,6,0
2024-07-28,Jacket,72,208,10,5.795624190549339,603,4.971646436770264,98831,7,3,6,0
2024-07-28,Pants,188,1402,10,2.513062878379526,661,3.541205843769477,6737,7,3,6,0
2024-07-29,Dress,364,544,30,5.861955401007568,792,4.587180462437579,61247,7,3,0,1
2024-07-29,T-Shirt,242,170,10,7.509972735945668,310,4.4984757509389395,51228,7,3,0,1
2024-07-29,Sweater,165,967,40,8.998718651324316,945,4.175096255623638,37376,7,3,0,0
2024-07-29,Jacket,164,250,40,2.2796323874861644,964,4.189972504517151,56952,7,3,0,0
2024-07-29,Pants,130,704,10,8.970034992270683,817,4.342391761568291,34283,7,3,0,0
2024-07-30,Dress,206,919,40,2.891059983461931,746,3.6652134243784498,91669,7,3,1,1
2024-07-30,T-Shirt,286,1435,20,2.3106578203488106,328,3.6514124383345985,31469,7,3,1,1
2024-07-30,Sweater,83,1220,20,6.748053725083647,123,3.8651639251481162,5555,7,3,1,0
2024-07-30,Jacket,125,1486,20,1.6527008525903328,479,3.5019021153732353,64274,7,3,1,0
2024-07-30,Pants,165,754,10,3.327015372762213,821,3.9733302116646665,25187,7,3,1,0
2024-07-31,Dress,160,767,40,7.232626114850737,999,4.026064681988126,60556,7,3,2,0
2024-07-31,T-Shirt,275,435,10,2.3626939954247654,837,4.0424109776380845,73519,7,3,2,1
2024-07-31,Sweater,141,1363,30,1.4250238884527935,152,3.6820578868229297,16907,7,3,2,0
2024-07-31,Jacket,157,1285,0,6.2070753905141896,767,3.505939914518214,18163,7,3,2,0
2024-07-31,Pants,160,1151,10,8.588303785267708,339,4.031231295139243,79599,7,3,2,0
2024-08-01,Dress,282,924,40,2.9396157179299194,389,4.316189002944651,7105,8,3,3,1
2024-08-01,T-Shirt,185,1288,10,2.5228274650952662,272,4.696130830912496,84731,8,3,3,0
2024-08-01,Sweater,127,942,20,9.02685817007569,434,4.006215568569457,68079,8,3,3,0
2024-08-01,Jacket,123,1364,30,5.948892290405894,866,4.87640104439285,72194,8,3,3,0
2024-08-01,Pants,187,488,20,2.7151844186547445,565,4.763807344097955,99977,8,3,3,0
2024-08-02,Dress,188,912,30,6.744019735365503,321,4.506297330502859,62089,8,3,4,0
2024-08-02,T-Shirt,318,887,30,6.874553113995017,968,4.432905100635064,56040,8,3,4,1
2024-08-02,Sweater,160,1179,30,5.870833891941685,848,4.343983134354113,52258,8,3,4,0
2024-08-02,Jacket,50,384,30,2.867603458463911,651,3.7124258674799258,83608,8,3,4,0
2024-08-02,Pants,175,925,0,1.7662927290047392,236,3.714178455001827,72313,8,3,4,0
2024-08-03,Dress,266,1454,20,4.151678718987649,251,4.057590476924691,63645,8,3,5,1
2024-08-03,T-Shirt,315,1181,20,6.68069270254064,401,4.0735449965924415,57021,8,3,5,1
2024-08-03,Sweater,141,1252,30,8.637458967089017,260,4.2863820808066055,56507,8,3,5,0
2024-08-03,Jacket,167,1125,40,3.497705244121533,543,3.791695278773471,38172,8,3,5,0
2024-08-03,Pants,134,1370,10,7.165054779968608,214,4.264263309836303,21448,8,3,5,0
2024-08-04,Dress,205,388,10,7.018037964081037,332,4.113049343406401,40851,8,3,6,1
2024-08-04,T-Shirt,291,838,0,9.810276005079098,545,4.307141996181667,41390,8,3,6,1
2024-08-04,Sweater,102,367,0,2.70941269294918,999,4.850468359361736,24276,8,3,6,0
2024-08-04,Jacket,151,1408,30,8.427237999869629,746,3.9104995773821867,86335,8,3,6,0
2024-08-04,Pants,107,1266,20,2.5780081723917396,106,3.556292986297705,75198,8,3,6,0
2024-08-05,Dress,296,389,10,5.8649740785003175,332,4.8794523620421115,35028,8,3,0,1
2024-08-05,T-Shirt,283,494,30,3.162205166178735,240,4.444135566675651,79353,8,3,0,1
2024-08-05,Sweater,77,372,0,8.471825959111857,239,4.423177130576609,18334,8,3,0,0
2024-08-05,Jacket,161,1443,20,5.73193303014903,184,4.372180921892936,72300,8,3,0,0
2024-08-05,Pants,171,512,40,2.5630447325890584,398,3.5417615768938795,62442,8,3,0,0
2024-08-06,Dress,246,571,20,9.926486132172673,778,3.919650396330561,53113,8,3,1,1
2024-08-06,T-Shirt,222,1126,30,7.751447496591409,436,4.985964105758269,32885,8,3,1,1
2024-08-06,Sweater,175,901,30,8.712551168824493,980,4.323169788894518,95365,8,3,1,0
2024-08-06,Jacket,163,169,0,6.943022474627148,475,3.9936106691910918,58413,8,3,1,0
2024-08-06,Pants,87,1354,40,9.466211689509086,701,3.8124165127303185,90435,8,3,1,0
2024-08-07,Dress,221,228,0,3.799063033037987,787,4.078328752237504,51936,8,3,2,1
2024-08-07,T-Shirt,249,1124,10,8.98697521677239,215,3.587356746230413,31853,8,3,2,1
2024-08-07,Sweater,111,359,0,3.4145848038499538,957,3.7713117866380044,93478,8,3,2,0
2024-08-07,Jacket,187,845,0,5.636730035243923,703,4.426799981618055,5132,8,3,2,0
2024-08-07,Pants,72,798,10,2.1352389221453687,537,3.9032923174685097,49223,8,3,2,0
2024-08-08,Dress,156,840,40,5.852744147145829,430,4.433563897209761,85032,8,3,3,0
2024-08-08,T-Shirt,213,1207,10,9.971643558532959,212,3.5492850466105947,33205,8,3,3,1
2024-08-08,Sweater,105,1291,0,7.491020207490249,311,4.0209327114585465,6067,8,3,3,0
2024-08-08,Jacket,177,1025,0,9.533786560687606,966,4.717198908727522,8985,8,3,3,0
2024-08-08,Pants,94,1281,20,1.6349505733890513,414,4.9198978591675075,72262,8,3,3,0
2024-08-09,Dress,277,1019,20,5.923566918265979,786,4.88698791437337,54508,8,3,4,1
2024-08-09,T-Shirt,327,353,40,7.548067318889807,422,4.223739590791494,77178,8,3,4,1
2024-08-09,Sweater,113,232,10,5.431615832839022,782,4.136558039080452,26168,8,3,4,0
2024-08-09,Jacket,162,545,40,3.690335350884999,977,3.8573141532134243,17336,8,3,4,0
2024-08-09,Pants,70,442,30,4.3465310610977745,636,3.7178375298728734,67672,8,3,4,0
2024-08-10,Dress,315,476,0,9.850484984145153,891,3.514953852101778,85907,8,3,5,1
2024-08-10,T-Shirt,226,1393,0,3.514106718381039,694,4.524763344859727,42207,8,3,5,1
2024-08-10,Sweater,129,1463,20,5.576311317772235,227,4.445834046363793,61862,8,3,5,0
2024-08-10,Jacket,179,676,0,2.4012333798033962,970,4.440971205515394,86948,8,3,5,0
2024-08-10,Pants,65,954,0,7.567934604163131,735,4.752866090238299,49645,8,3,5,0
2024-08-11,Dress,341,378,10,3.0934347593388036,814,4.88928947962194,21956,8,3,6,1
2024-08-11,T-Shirt,225,764,20,7.023838747271515,768,3.592015811725802,43674,8,3,6,1
2024-08-11,Sweater,117,1499,0,6.030579162433392,672,3.902898399371896,64846,8,3,6,0
2024-08-11,Jacket,176,342,20,3.1661343075329684,109,4.163099319677112,51412,8,3,6,0
2024-08-11,Pants,150,489,0,1.0764602074648857,565,3.5388441053742277,66914,8,3,6,0
2024-08-12,Dress,328,754,30,9.596576444303192,920,4.3904728776610416,63876,8,3,0,1
2024-08-12,T-Shirt,216,1179,30,2.0502020794230984,217,4.079693846491903,71201,8,3,0,1
2024-08-12,Sweater,63,1229,30,6.731393178559175,145,4.560205394315758,50687,8,3,0,0
2024-08-12,Jacket,133,562,30,9.330247082712447,486,4.822563454457877,52456,8,3,0,0
2024-08-12,Pants,115,1252,30,5.516383379864599,761,4.115455582808993,69800,8,3,0,0
2024-08-13,Dress,351,738,20,4.206249051434021,945,3.9524933624467233,75382,8,3,1,1
2024-08-13,T-Shirt,306,1144,30,3.267983994796645,576,4.852864357623333,24239,8,3,1,1
2024-08-13,Sweater,134,206,30,2.91049763756963,796,4.284929373950375,83025,8,3,1,0
2024-08-13,Jacket,123,512,30,5.831732318523565,315,4.672898869682314,73470,8,3,1,0
2024-08-13,Pants,72,304,10,6.449000367748081,904,3.5545111224743637,48397,8,3,1,0
2024-08-14,Dress,238,1298,10,2.8078946212620544,827,3.669846834888688,59213,8,3,2,1
